Node,TAZ12,County,Region,TAZCentroid
944,944,Sonoma,MTC,1
945,945,Sonoma,MTC,1
946,946,Sonoma,MTC,1
947,947,Sonoma,MTC,1
948,948,Sonoma,MTC,1
949,949,Sonoma,MTC,1
950,950,Sonoma,MTC,1
951,951,Sonoma,MTC,1
952,952,Sonoma,MTC,1
953,953,Sonoma,MTC,1
954,954,Sonoma,MTC,1
955,955,Sonoma,MTC,1
956,956,Sonoma,MTC,1
957,957,Sonoma,MTC,1
958,958,Sonoma,MTC,1
959,959,Sonoma,MTC,1
960,960,Sonoma,MTC,1
961,961,Sonoma,MTC,1
962,962,Sonoma,MTC,1
963,963,Sonoma,MTC,1
964,964,Sonoma,MTC,1
965,965,Sonoma,MTC,1
966,966,Sonoma,MTC,1
967,967,Sonoma,MTC,1
968,968,Sonoma,MTC,1
969,969,Sonoma,MTC,1
970,970,Sonoma,MTC,1
971,971,Sonoma,MTC,1
972,972,Sonoma,MTC,1
973,973,Sonoma,MTC,1
974,974,Sonoma,MTC,1
975,975,Sonoma,MTC,1
976,976,Sonoma,MTC,1
977,977,Sonoma,MTC,1
978,978,Sonoma,MTC,1
979,979,Sonoma,MTC,1
980,980,Sonoma,MTC,1
981,981,Sonoma,MTC,1
982,982,Sonoma,MTC,1
983,983,Sonoma,MTC,1
984,984,Sonoma,MTC,1
985,985,Sonoma,MTC,1
986,986,Sonoma,MTC,1
987,987,Sonoma,MTC,1
988,988,Sonoma,MTC,1
989,989,Sonoma,MTC,1
990,990,Sonoma,MTC,1
991,991,Sonoma,MTC,1
992,992,Sonoma,MTC,1
993,993,Sonoma,MTC,1
994,994,Sonoma,MTC,1
995,995,Sonoma,MTC,1
996,996,Sonoma,MTC,1
997,997,Sonoma,MTC,1
998,998,Sonoma,MTC,1
999,999,Sonoma,MTC,1
1000,1000,San Francisco,MTC,1
1001,1001,San Francisco,MTC,1
1002,1002,San Francisco,MTC,1
1003,1003,San Francisco,MTC,1
1004,1004,San Francisco,MTC,1
1005,1005,San Francisco,MTC,1
1006,1006,San Francisco,MTC,1
1007,1007,San Francisco,MTC,1
1008,1008,San Francisco,MTC,1
1009,1009,San Francisco,MTC,1
1010,1010,San Francisco,MTC,1
1011,1011,San Francisco,MTC,1
1012,1012,San Francisco,MTC,1
1013,1013,San Francisco,MTC,1
1014,1014,San Francisco,MTC,1
1015,1015,San Francisco,MTC,1
1016,1016,San Francisco,MTC,1
1017,1017,San Francisco,MTC,1
1018,1018,San Francisco,MTC,1
1019,1019,San Francisco,MTC,1
1020,1020,San Francisco,MTC,1
1021,1021,San Francisco,MTC,1
1022,1022,San Francisco,MTC,1
1023,1023,San Francisco,MTC,1
1024,1024,San Francisco,MTC,1
1025,1025,San Francisco,MTC,1
1026,1026,San Francisco,MTC,1
1027,1027,San Francisco,MTC,1
1028,1028,San Francisco,MTC,1
1029,1029,San Francisco,MTC,1
1030,1030,San Francisco,MTC,1
1031,1031,San Francisco,MTC,1
1032,1032,San Francisco,MTC,1
1033,1033,San Francisco,MTC,1
1034,1034,San Francisco,MTC,1
1035,1035,San Francisco,MTC,1
1036,1036,San Francisco,MTC,1
1037,1037,San Francisco,MTC,1
1038,1038,San Francisco,MTC,1
1039,1039,San Francisco,MTC,1
1040,1040,San Francisco,MTC,1
1041,1041,San Francisco,MTC,1
1042,1042,San Francisco,MTC,1
1043,1043,San Francisco,MTC,1
1044,1044,San Francisco,MTC,1
1045,1045,San Francisco,MTC,1
1046,1046,San Francisco,MTC,1
1047,1047,San Francisco,MTC,1
1048,1048,San Francisco,MTC,1
1049,1049,San Francisco,MTC,1
1050,1050,San Francisco,MTC,1
1051,1051,San Francisco,MTC,1
1052,1052,San Francisco,MTC,1
1053,1053,San Francisco,MTC,1
1054,1054,San Francisco,MTC,1
1055,1055,San Francisco,MTC,1
1056,1056,San Francisco,MTC,1
1057,1057,San Francisco,MTC,1
1058,1058,San Francisco,MTC,1
1059,1059,San Francisco,MTC,1
1060,1060,San Francisco,MTC,1
1061,1061,San Francisco,MTC,1
1062,1062,San Francisco,MTC,1
1063,1063,San Francisco,MTC,1
1064,1064,San Francisco,MTC,1
1065,1065,San Francisco,MTC,1
1066,1066,San Francisco,MTC,1
1067,1067,San Francisco,MTC,1
1068,1068,San Francisco,MTC,1
1069,1069,San Francisco,MTC,1
1070,1070,San Francisco,MTC,1
1071,1071,San Francisco,MTC,1
1072,1072,San Francisco,MTC,1
1073,1073,San Francisco,MTC,1
1074,1074,San Francisco,MTC,1
1075,1075,San Francisco,MTC,1
1076,1076,San Francisco,MTC,1
1077,1077,San Francisco,MTC,1
1078,1078,San Francisco,MTC,1
1079,1079,San Francisco,MTC,1
1080,1080,San Francisco,MTC,1
1081,1081,San Francisco,MTC,1
1100,1100,San Francisco,MTC,1
1101,1101,San Francisco,MTC,1
1102,1102,San Francisco,MTC,1
1103,1103,San Francisco,MTC,1
1104,1104,San Francisco,MTC,1
1105,1105,San Francisco,MTC,1
1106,1106,San Francisco,MTC,1
1107,1107,San Francisco,MTC,1
1108,1108,San Francisco,MTC,1
1109,1109,San Francisco,MTC,1
1110,1110,San Francisco,MTC,1
1111,1111,San Francisco,MTC,1
1112,1112,San Francisco,MTC,1
1113,1113,San Francisco,MTC,1
1114,1114,San Francisco,MTC,1
1115,1115,San Francisco,MTC,1
1116,1116,San Francisco,MTC,1
1117,1117,San Francisco,MTC,1
1118,1118,San Francisco,MTC,1
1119,1119,San Francisco,MTC,1
1120,1120,San Francisco,MTC,1
1121,1121,San Francisco,MTC,1
1122,1122,San Francisco,MTC,1
1123,1123,San Francisco,MTC,1
1124,1124,San Francisco,MTC,1
1125,1125,San Francisco,MTC,1
1126,1126,San Francisco,MTC,1
1127,1127,San Francisco,MTC,1
1128,1128,San Francisco,MTC,1
1129,1129,San Francisco,MTC,1
1130,1130,San Francisco,MTC,1
1131,1131,San Francisco,MTC,1
1132,1132,San Francisco,MTC,1
1133,1133,San Francisco,MTC,1
1134,1134,San Francisco,MTC,1
1135,1135,San Francisco,MTC,1
1136,1136,San Francisco,MTC,1
1137,1137,San Francisco,MTC,1
1138,1138,San Francisco,MTC,1
1139,1139,San Francisco,MTC,1
1140,1140,San Francisco,MTC,1
1141,1141,San Francisco,MTC,1
1142,1142,San Francisco,MTC,1
1143,1143,San Francisco,MTC,1
1144,1144,San Francisco,MTC,1
1145,1145,San Francisco,MTC,1
1146,1146,San Francisco,MTC,1
1147,1147,San Francisco,MTC,1
1148,1148,San Francisco,MTC,1
1149,1149,San Francisco,MTC,1
1150,1150,San Francisco,MTC,1
1151,1151,San Francisco,MTC,1
1152,1152,San Francisco,MTC,1
1153,1153,San Francisco,MTC,1
1154,1154,San Francisco,MTC,1
1155,1155,San Francisco,MTC,1
1156,1156,San Francisco,MTC,1
1157,1157,San Francisco,MTC,1
1158,1158,San Francisco,MTC,1
1159,1159,San Francisco,MTC,1
1160,1160,San Francisco,MTC,1
1161,1161,San Francisco,MTC,1
1162,1162,San Francisco,MTC,1
1163,1163,San Francisco,MTC,1
1164,1164,San Francisco,MTC,1
1165,1165,San Francisco,MTC,1
1166,1166,San Francisco,MTC,1
1167,1167,San Francisco,MTC,1
1168,1168,San Francisco,MTC,1
1169,1169,San Francisco,MTC,1
1170,1170,San Francisco,MTC,1
1171,1171,San Francisco,MTC,1
1172,1172,San Francisco,MTC,1
1173,1173,San Francisco,MTC,1
1174,1174,San Mateo,MTC,1
1175,1175,San Mateo,MTC,1
1176,1176,San Mateo,MTC,1
1177,1177,San Mateo,MTC,1
1178,1178,San Mateo,MTC,1
1179,1179,San Mateo,MTC,1
1180,1180,San Mateo,MTC,1
1181,1181,San Mateo,MTC,1
1182,1182,San Mateo,MTC,1
1183,1183,San Mateo,MTC,1
1184,1184,San Mateo,MTC,1
1185,1185,San Mateo,MTC,1
1186,1186,San Mateo,MTC,1
1187,1187,San Mateo,MTC,1
1188,1188,San Mateo,MTC,1
1189,1189,San Mateo,MTC,1
1190,1190,San Francisco,MTC,1
1191,1191,San Francisco,MTC,1
1192,1192,San Francisco,MTC,1
1193,1193,San Mateo,MTC,1
1200,1200,San Mateo,MTC,1
1201,1201,San Mateo,MTC,1
1202,1202,San Mateo,MTC,1
1203,1203,San Mateo,MTC,1
1204,1204,San Mateo,MTC,1
1205,1205,San Mateo,MTC,1
1206,1206,San Mateo,MTC,1
1207,1207,San Mateo,MTC,1
1208,1208,San Mateo,MTC,1
1209,1209,San Mateo,MTC,1
1210,1210,San Mateo,MTC,1
1211,1211,San Mateo,MTC,1
1212,1212,San Mateo,MTC,1
1213,1213,San Mateo,MTC,1
1214,1214,San Mateo,MTC,1
1215,1215,San Mateo,MTC,1
1216,1216,San Mateo,MTC,1
1217,1217,San Mateo,MTC,1
1218,1218,San Mateo,MTC,1
1219,1219,San Mateo,MTC,1
1220,1220,San Mateo,MTC,1
1221,1221,San Mateo,MTC,1
1222,1222,San Mateo,MTC,1
1223,1223,San Mateo,MTC,1
1224,1224,San Mateo,MTC,1
1225,1225,San Mateo,MTC,1
1226,1226,San Mateo,MTC,1
1227,1227,San Mateo,MTC,1
1228,1228,San Mateo,MTC,1
1229,1229,San Mateo,MTC,1
1230,1230,San Mateo,MTC,1
1231,1231,San Mateo,MTC,1
1232,1232,San Mateo,MTC,1
1233,1233,San Mateo,MTC,1
1234,1234,San Mateo,MTC,1
1235,1235,San Mateo,MTC,1
1236,1236,San Mateo,MTC,1
1237,1237,San Mateo,MTC,1
1238,1238,San Mateo,MTC,1
1239,1239,San Mateo,MTC,1
1240,1240,San Mateo,MTC,1
1241,1241,San Mateo,MTC,1
1242,1242,San Mateo,MTC,1
1243,1243,San Mateo,MTC,1
1244,1244,San Mateo,MTC,1
1245,1245,San Mateo,MTC,1
1246,1246,San Mateo,MTC,1
1247,1247,San Mateo,MTC,1
1248,1248,San Mateo,MTC,1
1249,1249,San Mateo,MTC,1
1250,1250,San Mateo,MTC,1
1251,1251,San Mateo,MTC,1
1252,1252,San Mateo,MTC,1
1253,1253,San Mateo,MTC,1
1254,1254,San Mateo,MTC,1
1255,1255,San Mateo,MTC,1
1256,1256,San Mateo,MTC,1
1257,1257,San Mateo,MTC,1
1258,1258,San Mateo,MTC,1
1259,1259,San Mateo,MTC,1
1260,1260,San Mateo,MTC,1
1261,1261,San Mateo,MTC,1
1262,1262,San Mateo,MTC,1
1263,1263,San Mateo,MTC,1
1264,1264,San Mateo,MTC,1
1265,1265,San Mateo,MTC,1
1266,1266,San Mateo,MTC,1
1267,1267,San Mateo,MTC,1
1268,1268,San Mateo,MTC,1
1269,1269,San Mateo,MTC,1
1270,1270,San Mateo,MTC,1
1271,1271,San Mateo,MTC,1
1272,1272,San Mateo,MTC,1
1273,1273,San Mateo,MTC,1
1274,1274,San Mateo,MTC,1
1275,1275,San Mateo,MTC,1
1276,1276,San Mateo,MTC,1
1277,1277,San Mateo,MTC,1
1278,1278,San Mateo,MTC,1
1279,1279,San Mateo,MTC,1
1280,1280,San Mateo,MTC,1
1281,1281,San Mateo,MTC,1
1282,1282,San Mateo,MTC,1
1283,1283,San Mateo,MTC,1
1284,1284,San Mateo,MTC,1
1285,1285,San Mateo,MTC,1
1286,1286,San Mateo,MTC,1
1287,1287,San Mateo,MTC,1
1288,1288,San Mateo,MTC,1
1289,1289,San Mateo,MTC,1
1290,1290,San Mateo,MTC,1
1291,1291,San Mateo,MTC,1
1292,1292,San Mateo,MTC,1
1293,1293,San Mateo,MTC,1
1294,1294,San Mateo,MTC,1
1300,1300,Contra Costa,MTC,1
1301,1301,Contra Costa,MTC,1
1302,1302,Contra Costa,MTC,1
1303,1303,Contra Costa,MTC,1
1304,1304,Contra Costa,MTC,1
1305,1305,Contra Costa,MTC,1
1306,1306,Contra Costa,MTC,1
1307,1307,Contra Costa,MTC,1
1308,1308,Contra Costa,MTC,1
1309,1309,Contra Costa,MTC,1
1310,1310,Contra Costa,MTC,1
1311,1311,Contra Costa,MTC,1
1312,1312,Contra Costa,MTC,1
1313,1313,Contra Costa,MTC,1
1314,1314,Contra Costa,MTC,1
1315,1315,Contra Costa,MTC,1
1316,1316,Contra Costa,MTC,1
1317,1317,Contra Costa,MTC,1
1318,1318,Contra Costa,MTC,1
1319,1319,Contra Costa,MTC,1
1320,1320,Contra Costa,MTC,1
1321,1321,Contra Costa,MTC,1
1322,1322,Contra Costa,MTC,1
1323,1323,Contra Costa,MTC,1
1324,1324,Contra Costa,MTC,1
1325,1325,Contra Costa,MTC,1
1326,1326,Contra Costa,MTC,1
1327,1327,Contra Costa,MTC,1
1328,1328,Contra Costa,MTC,1
1329,1329,Contra Costa,MTC,1
1330,1330,Contra Costa,MTC,1
1331,1331,Contra Costa,MTC,1
1332,1332,Contra Costa,MTC,1
1333,1333,Contra Costa,MTC,1
1334,1334,Contra Costa,MTC,1
1335,1335,Contra Costa,MTC,1
1336,1336,Contra Costa,MTC,1
1337,1337,Contra Costa,MTC,1
1338,1338,Contra Costa,MTC,1
1339,1339,Contra Costa,MTC,1
1340,1340,Contra Costa,MTC,1
1341,1341,Contra Costa,MTC,1
1342,1342,Contra Costa,MTC,1
1343,1343,Contra Costa,MTC,1
1344,1344,Contra Costa,MTC,1
1345,1345,Contra Costa,MTC,1
1346,1346,Contra Costa,MTC,1
1347,1347,Contra Costa,MTC,1
1348,1348,Contra Costa,MTC,1
1349,1349,Contra Costa,MTC,1
1350,1350,Contra Costa,MTC,1
1351,1351,Contra Costa,MTC,1
1352,1352,Contra Costa,MTC,1
1353,1353,Contra Costa,MTC,1
1354,1354,Contra Costa,MTC,1
1355,1355,Contra Costa,MTC,1
1356,1356,Contra Costa,MTC,1
1357,1357,Contra Costa,MTC,1
1358,1358,Contra Costa,MTC,1
1359,1359,Contra Costa,MTC,1
1360,1360,Contra Costa,MTC,1
1361,1361,Contra Costa,MTC,1
1362,1362,Contra Costa,MTC,1
1363,1363,Contra Costa,MTC,1
1364,1364,Contra Costa,MTC,1
1365,1365,Contra Costa,MTC,1
1366,1366,Contra Costa,MTC,1
1367,1367,Contra Costa,MTC,1
1368,1368,Contra Costa,MTC,1
1369,1369,Contra Costa,MTC,1
1370,1370,Contra Costa,MTC,1
1371,1371,Contra Costa,MTC,1
1372,1372,Contra Costa,MTC,1
1373,1373,Contra Costa,MTC,1
1374,1374,Contra Costa,MTC,1
1375,1375,Contra Costa,MTC,1
1376,1376,Contra Costa,MTC,1
1377,1377,Contra Costa,MTC,1
1378,1378,Contra Costa,MTC,1
1379,1379,Contra Costa,MTC,1
1380,1380,Contra Costa,MTC,1
1381,1381,Contra Costa,MTC,1
1382,1382,Contra Costa,MTC,1
1383,1383,Contra Costa,MTC,1
1384,1384,Contra Costa,MTC,1
1385,1385,Contra Costa,MTC,1
1386,1386,Contra Costa,MTC,1
1387,1387,Contra Costa,MTC,1
1388,1388,Contra Costa,MTC,1
1389,1389,Contra Costa,MTC,1
1390,1390,Contra Costa,MTC,1
1391,1391,Contra Costa,MTC,1
1392,1392,Contra Costa,MTC,1
1393,1393,Contra Costa,MTC,1
1394,1394,Contra Costa,MTC,1
1395,1395,Contra Costa,MTC,1
1396,1396,Contra Costa,MTC,1
1397,1397,Contra Costa,MTC,1
1398,1398,Contra Costa,MTC,1
1399,1399,Contra Costa,MTC,1
1400,1400,Alameda,MTC,1
1401,1401,Alameda,MTC,1
1402,1402,Alameda,MTC,1
1403,1403,Alameda,MTC,1
1404,1404,Alameda,MTC,1
1405,1405,Alameda,MTC,1
1406,1406,Alameda,MTC,1
1407,1407,Alameda,MTC,1
1408,1408,Alameda,MTC,1
1409,1409,Alameda,MTC,1
1410,1410,Alameda,MTC,1
1411,1411,Alameda,MTC,1
1412,1412,Alameda,MTC,1
1413,1413,Alameda,MTC,1
1414,1414,Alameda,MTC,1
1415,1415,Alameda,MTC,1
1416,1416,Alameda,MTC,1
1417,1417,Alameda,MTC,1
1418,1418,Alameda,MTC,1
1419,1419,Alameda,MTC,1
1420,1420,Alameda,MTC,1
1421,1421,Alameda,MTC,1
1422,1422,Alameda,MTC,1
1423,1423,Alameda,MTC,1
1424,1424,Alameda,MTC,1
1425,1425,Alameda,MTC,1
1426,1426,Alameda,MTC,1
1427,1427,Alameda,MTC,1
1428,1428,Alameda,MTC,1
1429,1429,Alameda,MTC,1
1430,1430,Alameda,MTC,1
1431,1431,Alameda,MTC,1
1432,1432,Alameda,MTC,1
1433,1433,Alameda,MTC,1
1434,1434,Alameda,MTC,1
1435,1435,Alameda,MTC,1
1436,1436,Alameda,MTC,1
1437,1437,Alameda,MTC,1
1438,1438,Alameda,MTC,1
1439,1439,Alameda,MTC,1
1440,1440,Alameda,MTC,1
1441,1441,Alameda,MTC,1
1442,1442,Alameda,MTC,1
1443,1443,Alameda,MTC,1
1444,1444,Alameda,MTC,1
1445,1445,Alameda,MTC,1
1446,1446,Alameda,MTC,1
1447,1447,Alameda,MTC,1
1448,1448,Alameda,MTC,1
1449,1449,Alameda,MTC,1
1450,1450,Alameda,MTC,1
1451,1451,Alameda,MTC,1
1452,1452,Alameda,MTC,1
1453,1453,Alameda,MTC,1
1454,1454,Alameda,MTC,1
1455,1455,Alameda,MTC,1
1456,1456,Alameda,MTC,1
1457,1457,Alameda,MTC,1
1458,1458,Alameda,MTC,1
1459,1459,Alameda,MTC,1
1460,1460,Alameda,MTC,1
1461,1461,Alameda,MTC,1
1462,1462,Alameda,MTC,1
1463,1463,Alameda,MTC,1
1464,1464,Alameda,MTC,1
1465,1465,Alameda,MTC,1
1466,1466,Alameda,MTC,1
1467,1467,Alameda,MTC,1
1468,1468,Alameda,MTC,1
1469,1469,Alameda,MTC,1
1470,1470,Alameda,MTC,1
1471,1471,Alameda,MTC,1
1472,1472,Alameda,MTC,1
1473,1473,Alameda,MTC,1
1474,1474,Alameda,MTC,1
1475,1475,Alameda,MTC,1
1476,1476,Alameda,MTC,1
1477,1477,Alameda,MTC,1
1478,1478,Alameda,MTC,1
1479,1479,Alameda,MTC,1
1480,1480,Alameda,MTC,1
1481,1481,Alameda,MTC,1
1482,1482,Alameda,MTC,1
1483,1483,Alameda,MTC,1
1500,1500,Alameda,MTC,1
1501,1501,Alameda,MTC,1
1502,1502,Alameda,MTC,1
1503,1503,Alameda,MTC,1
1504,1504,Alameda,MTC,1
1505,1505,Alameda,MTC,1
1506,1506,Alameda,MTC,1
1507,1507,Alameda,MTC,1
1508,1508,Alameda,MTC,1
1509,1509,Alameda,MTC,1
1510,1510,Alameda,MTC,1
1511,1511,Alameda,MTC,1
1512,1512,Alameda,MTC,1
1513,1513,Alameda,MTC,1
1514,1514,Alameda,MTC,1
1515,1515,Alameda,MTC,1
1516,1516,Alameda,MTC,1
1517,1517,Alameda,MTC,1
1518,1518,Alameda,MTC,1
1519,1519,Alameda,MTC,1
1520,1520,Alameda,MTC,1
1521,1521,Alameda,MTC,1
1522,1522,Alameda,MTC,1
1523,1523,Alameda,MTC,1
1524,1524,Alameda,MTC,1
1525,1525,Alameda,MTC,1
1526,1526,Alameda,MTC,1
1527,1527,Alameda,MTC,1
1528,1528,Alameda,MTC,1
1529,1529,Alameda,MTC,1
1530,1530,Alameda,MTC,1
1531,1531,Alameda,MTC,1
1532,1532,Alameda,MTC,1
1533,1533,Alameda,MTC,1
1534,1534,Alameda,MTC,1
1535,1535,Alameda,MTC,1
1536,1536,Alameda,MTC,1
1537,1537,Alameda,MTC,1
1538,1538,Alameda,MTC,1
1539,1539,Alameda,MTC,1
1540,1540,Alameda,MTC,1
1541,1541,Alameda,MTC,1
1542,1542,Alameda,MTC,1
1543,1543,Alameda,MTC,1
1544,1544,Alameda,MTC,1
1545,1545,Contra Costa,MTC,1
1546,1546,Contra Costa,MTC,1
1547,1547,Contra Costa,MTC,1
1548,1548,Contra Costa,MTC,1
1549,1549,Contra Costa,MTC,1
1550,1550,Contra Costa,MTC,1
1551,1551,Contra Costa,MTC,1
1552,1552,Contra Costa,MTC,1
1553,1553,Contra Costa,MTC,1
1554,1554,Contra Costa,MTC,1
1555,1555,Contra Costa,MTC,1
1556,1556,Contra Costa,MTC,1
1557,1557,Contra Costa,MTC,1
1558,1558,Contra Costa,MTC,1
1559,1559,Contra Costa,MTC,1
1560,1560,Contra Costa,MTC,1
1561,1561,Contra Costa,MTC,1
1562,1562,Contra Costa,MTC,1
1563,1563,Contra Costa,MTC,1
1564,1564,Contra Costa,MTC,1
1565,1565,Contra Costa,MTC,1
1566,1566,Contra Costa,MTC,1
1567,1567,Contra Costa,MTC,1
1568,1568,Contra Costa,MTC,1
1569,1569,Contra Costa,MTC,1
1570,1570,Contra Costa,MTC,1
1571,1571,Contra Costa,MTC,1
1572,1572,Contra Costa,MTC,1
1573,1573,Contra Costa,MTC,1
1574,1574,Contra Costa,MTC,1
1575,1575,Contra Costa,MTC,1
1576,1576,Contra Costa,MTC,1
1577,1577,Contra Costa,MTC,1
1578,1578,Contra Costa,MTC,1
1579,1579,Contra Costa,MTC,1
1580,1580,Contra Costa,MTC,1
1581,1581,Contra Costa,MTC,1
1582,1582,Contra Costa,MTC,1
1583,1583,Contra Costa,MTC,1
1584,1584,Contra Costa,MTC,1
1585,1585,Alameda,MTC,1
1586,1586,Alameda,MTC,1
1600,1600,Alameda,MTC,1
1601,1601,Alameda,MTC,1
1602,1602,Alameda,MTC,1
1603,1603,Alameda,MTC,1
1604,1604,Alameda,MTC,1
1605,1605,Alameda,MTC,1
1606,1606,Alameda,MTC,1
1607,1607,Alameda,MTC,1
1608,1608,Alameda,MTC,1
1609,1609,Alameda,MTC,1
1610,1610,Alameda,MTC,1
1611,1611,Alameda,MTC,1
1612,1612,Alameda,MTC,1
1613,1613,Alameda,MTC,1
1614,1614,Alameda,MTC,1
1615,1615,Alameda,MTC,1
1616,1616,Alameda,MTC,1
1617,1617,Alameda,MTC,1
1618,1618,Alameda,MTC,1
1619,1619,Alameda,MTC,1
1620,1620,Alameda,MTC,1
1621,1621,Alameda,MTC,1
1622,1622,Alameda,MTC,1
1623,1623,Alameda,MTC,1
1624,1624,Alameda,MTC,1
1625,1625,Alameda,MTC,1
1626,1626,Alameda,MTC,1
1627,1627,Alameda,MTC,1
1628,1628,Alameda,MTC,1
1629,1629,Alameda,MTC,1
1630,1630,Alameda,MTC,1
1631,1631,Alameda,MTC,1
1632,1632,Alameda,MTC,1
1633,1633,Alameda,MTC,1
1634,1634,Alameda,MTC,1
1635,1635,Alameda,MTC,1
1636,1636,Alameda,MTC,1
1637,1637,Alameda,MTC,1
1638,1638,Alameda,MTC,1
1639,1639,Alameda,MTC,1
1640,1640,Alameda,MTC,1
1641,1641,Alameda,MTC,1
1642,1642,Alameda,MTC,1
1643,1643,Alameda,MTC,1
1644,1644,Alameda,MTC,1
1645,1645,Alameda,MTC,1
1646,1646,Alameda,MTC,1
1647,1647,Alameda,MTC,1
1648,1648,Alameda,MTC,1
1649,1649,Alameda,MTC,1
1650,1650,Alameda,MTC,1
1651,1651,Alameda,MTC,1
1652,1652,Alameda,MTC,1
1653,1653,Alameda,MTC,1
1654,1654,Alameda,MTC,1
1655,1655,Alameda,MTC,1
1656,1656,Alameda,MTC,1
1657,1657,Alameda,MTC,1
1658,1658,Alameda,MTC,1
1659,1659,Alameda,MTC,1
1660,1660,Alameda,MTC,1
1661,1661,Alameda,MTC,1
1662,1662,Alameda,MTC,1
1663,1663,Alameda,MTC,1
1664,1664,Alameda,MTC,1
1665,1665,Alameda,MTC,1
1666,1666,Alameda,MTC,1
1667,1667,Alameda,MTC,1
1668,1668,Alameda,MTC,1
1669,1669,Alameda,MTC,1
1670,1670,Alameda,MTC,1
1671,1671,Alameda,MTC,1
1672,1672,Alameda,MTC,1
1673,1673,Alameda,MTC,1
1674,1674,Alameda,MTC,1
1675,1675,Alameda,MTC,1
1676,1676,Alameda,MTC,1
1677,1677,Alameda,MTC,1
1678,1678,Alameda,MTC,1
1679,1679,Alameda,MTC,1
1680,1680,Alameda,MTC,1
1681,1681,Alameda,MTC,1
1682,1682,Alameda,MTC,1
1683,1683,Alameda,MTC,1
1684,1684,Alameda,MTC,1
1685,1685,Alameda,MTC,1
1686,1686,Alameda,MTC,1
1687,1687,Alameda,MTC,1
1688,1688,Alameda,MTC,1
1689,1689,Alameda,MTC,1
1690,1690,Alameda,MTC,1
1691,1691,Alameda,MTC,1
1692,1692,Alameda,MTC,1
1693,1693,Alameda,MTC,1
1694,1694,Alameda,MTC,1
1695,1695,Alameda,MTC,1
1696,1696,Alameda,MTC,1
1697,1697,Alameda,MTC,1
1698,1698,Alameda,MTC,1
1699,1699,Alameda,MTC,1
1700,1700,Santa Clara,MTC,1
1701,1701,Santa Clara,MTC,1
1702,1702,Santa Clara,MTC,1
1703,1703,Santa Clara,MTC,1
1704,1704,Santa Clara,MTC,1
1705,1705,Santa Clara,MTC,1
1706,1706,Santa Clara,MTC,1
1707,1707,Santa Clara,MTC,1
1708,1708,Santa Clara,MTC,1
1709,1709,Santa Clara,MTC,1
1710,1710,Santa Clara,MTC,1
1711,1711,Santa Clara,MTC,1
1712,1712,Santa Clara,MTC,1
1713,1713,Santa Clara,MTC,1
1714,1714,Santa Clara,MTC,1
1715,1715,Santa Clara,MTC,1
1716,1716,Santa Clara,MTC,1
1717,1717,Santa Clara,MTC,1
1718,1718,Santa Clara,MTC,1
1719,1719,Santa Clara,MTC,1
1720,1720,Santa Clara,MTC,1
1721,1721,Santa Clara,MTC,1
1722,1722,Santa Clara,MTC,1
1723,1723,Santa Clara,MTC,1
1724,1724,Santa Clara,MTC,1
1725,1725,Santa Clara,MTC,1
1726,1726,Santa Clara,MTC,1
1727,1727,Santa Clara,MTC,1
1728,1728,Santa Clara,MTC,1
1729,1729,Santa Clara,MTC,1
1730,1730,Santa Clara,MTC,1
1731,1731,Santa Clara,MTC,1
1732,1732,Santa Clara,MTC,1
1733,1733,Santa Clara,MTC,1
1734,1734,Santa Clara,MTC,1
1735,1735,Santa Clara,MTC,1
1736,1736,Santa Clara,MTC,1
1737,1737,Santa Clara,MTC,1
1738,1738,Santa Clara,MTC,1
1739,1739,Santa Clara,MTC,1
1740,1740,Santa Clara,MTC,1
1741,1741,Santa Clara,MTC,1
1742,1742,Santa Clara,MTC,1
1743,1743,Santa Clara,MTC,1
1744,1744,Santa Clara,MTC,1
1745,1745,Santa Clara,MTC,1
1746,1746,Santa Clara,MTC,1
1747,1747,Santa Clara,MTC,1
1748,1748,Santa Clara,MTC,1
1749,1749,Santa Clara,MTC,1
1750,1750,Santa Clara,MTC,1
1751,1751,Santa Clara,MTC,1
1752,1752,Santa Clara,MTC,1
1753,1753,Santa Clara,MTC,1
1754,1754,Santa Clara,MTC,1
1755,1755,Santa Clara,MTC,1
1756,1756,Santa Clara,MTC,1
1757,1757,Santa Clara,MTC,1
1758,1758,Santa Clara,MTC,1
1759,1759,Santa Clara,MTC,1
1760,1760,Santa Clara,MTC,1
1761,1761,Santa Clara,MTC,1
1762,1762,Santa Clara,MTC,1
1763,1763,Santa Clara,MTC,1
1764,1764,Santa Clara,MTC,1
1765,1765,Santa Clara,MTC,1
1766,1766,Santa Clara,MTC,1
1767,1767,Santa Clara,MTC,1
1768,1768,Santa Clara,MTC,1
1769,1769,Santa Clara,MTC,1
1770,1770,Santa Clara,MTC,1
1771,1771,Santa Clara,MTC,1
1772,1772,Santa Clara,MTC,1
1773,1773,Santa Clara,MTC,1
1774,1774,Santa Clara,MTC,1
1775,1775,Santa Clara,MTC,1
1776,1776,Santa Clara,MTC,1
1777,1777,Santa Clara,MTC,1
1778,1778,Santa Clara,MTC,1
1779,1779,Santa Clara,MTC,1
1780,1780,Santa Clara,MTC,1
1781,1781,Santa Clara,MTC,1
1782,1782,Santa Clara,MTC,1
1783,1783,Santa Clara,MTC,1
1784,1784,Santa Clara,MTC,1
